measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Botswana,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001626334838272,0.0002040094122226,0.0001237481274975
Prevalence,Botswana,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0425774392645425,0.045910019985215,0.039094544130377
Prevalence,Lesotho,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0002628585447446,0.0003622462007629,0.0001765018814265
Prevalence,Lesotho,Both,20+ years,Anxiety disorders,Percent,2014,0.0443740765445922,0.0565054335870459,0.0348424674710989
Prevalence,Burundi,Both,20+ years,Depressive disorders,Percent,2014,0.063597327276995,0.0743370475008234,0.0545048645435078
Prevalence,Lesotho,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0460758771921439,0.0495086347916024,0.042083335952782
Prevalence,Namibia,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,5.99977974636e-05,7.5749026426e-05,4.47224339346e-05
Prevalence,Namibia,Both,20+ years,Anxiety disorders,Percent,2014,0.0440940192110813,0.0569570637328109,0.0341576306369247
Prevalence,Comoros,Both,20+ years,Depressive disorders,Percent,2014,0.0597110740440273,0.0696087607276307,0.0519386488577966
Prevalence,Namibia,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0384302913802121,0.0421132982114848,0.0348100664446501
Prevalence,South Africa,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.000262432118843,0.0002806063942481,0.000245069246524
Prevalence,Djibouti,Both,20+ years,Depressive disorders,Percent,2014,0.0612655537128812,0.0722411010133862,0.0530419938200738
Prevalence,South Africa,Both,20+ years,Anxiety disorders,Percent,2014,0.0479174637601015,0.0559868805850782,0.0403183753495539
Prevalence,Eritrea,Both,20+ years,Depressive disorders,Percent,2014,0.0655892703007122,0.077484023458402,0.056664522486203
Prevalence,Ethiopia,Both,20+ years,Depressive disorders,Percent,2014,0.0642252638103428,0.0739860536566198,0.056681994183944
Prevalence,Kenya,Both,20+ years,Depressive disorders,Percent,2014,0.0662928789032857,0.0749771585769253,0.0593393987881179
Prevalence,Madagascar,Both,20+ years,Depressive disorders,Percent,2014,0.064674350911001,0.0757932799982239,0.0555726982424307
Prevalence,Malawi,Both,20+ years,Depressive disorders,Percent,2014,0.0566787634859681,0.0661525904971993,0.0488247636998626
Prevalence,Mauritius,Both,20+ years,Depressive disorders,Percent,2014,0.0564969474499517,0.0652495089920471,0.049267121893875
Prevalence,Mozambique,Both,20+ years,Depressive disorders,Percent,2014,0.0683569484890827,0.0798466636782216,0.0590512940743579
Prevalence,Rwanda,Both,20+ years,Depressive disorders,Percent,2014,0.0683267885645297,0.0807343476767257,0.0588753887710479
Prevalence,Seychelles,Both,20+ years,Depressive disorders,Percent,2014,0.0386043989829352,0.045459992335386,0.0333535916902861
Prevalence,Somalia,Both,20+ years,Depressive disorders,Percent,2014,0.0655852299800563,0.0773925090195337,0.0563806662922294
Prevalence,United Republic of Tanzania,Both,20+ years,Depressive disorders,Percent,2014,0.0640451238517723,0.0748328358779447,0.0553709933140915
Prevalence,Uganda,Both,20+ years,Depressive disorders,Percent,2014,0.09016359058335,0.104908526500397,0.0777099324890541
Prevalence,Zambia,Both,20+ years,Depressive disorders,Percent,2014,0.0573526601143714,0.0672886405465974,0.049662511181693
Prevalence,Botswana,Both,20+ years,Depressive disorders,Percent,2014,0.0613965284062393,0.0718487371394696,0.0530831797766564
Prevalence,Lesotho,Both,20+ years,Depressive disorders,Percent,2014,0.0818606971285929,0.0945870289795981,0.0712687305289055
Prevalence,South Africa,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0615610829882991,0.0676850116632333,0.055758020303795
Prevalence,Namibia,Both,20+ years,Depressive disorders,Percent,2014,0.052428891203921,0.0613307811506239,0.0453921340321752
Prevalence,Eswatini,Both,20+ years,Anxiety disorders,Percent,2014,0.044346907227783,0.0577830499271022,0.034616774541664
Prevalence,Eswatini,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0002221181908379,0.0003177402289204,0.0001261701022655
Prevalence,South Africa,Both,20+ years,Depressive disorders,Percent,2014,0.0629348002207159,0.0694857224804771,0.0568129957232294
Prevalence,Eswatini,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0572780779153657,0.0623538266613439,0.052393458122605
Prevalence,Zimbabwe,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001236605975884,0.0001548796569203,9.88687790292e-05
Prevalence,Zimbabwe,Both,20+ years,Anxiety disorders,Percent,2014,0.0407748396738254,0.0524636372539695,0.0315312862550722
Prevalence,Zimbabwe,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0383560804201813,0.0419486641069544,0.0349416653298776
Prevalence,Eswatini,Both,20+ years,Depressive disorders,Percent,2014,0.0649228069775799,0.0752540771234138,0.0558615086683408
Prevalence,Benin,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,5.24710022483e-05,6.80547802547e-05,4.11698615975e-05
Prevalence,Benin,Both,20+ years,Anxiety disorders,Percent,2014,0.0364040472664981,0.0468180159085146,0.0283825182383464
Prevalence,Benin,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0588786667632801,0.0632276731406844,0.0542625803708207
Prevalence,Burkina Faso,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,5.18383775333e-05,7.84373402697e-05,3.79591598896e-05
Prevalence,Zimbabwe,Both,20+ years,Depressive disorders,Percent,2014,0.0468774204325168,0.0550368723728786,0.0402782804265338
Prevalence,Burkina Faso,Both,20+ years,Anxiety disorders,Percent,2014,0.035713811240414,0.0465292250310829,0.0278767131328116
Prevalence,Burkina Faso,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0379753211502792,0.0411722276163734,0.0350657244698395
Prevalence,Cameroon,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,7.13105118899e-05,9.5953732945e-05,5.07379284381e-05
Prevalence,Cameroon,Both,20+ years,Anxiety disorders,Percent,2014,0.0363699241256714,0.0468650597435004,0.0282992290992779
Prevalence,Cameroon,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0452564249279107,0.0487079498286651,0.0418410139606002
Prevalence,Cabo Verde,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001507048380786,0.0001821421123447,0.0001222072088613
Prevalence,Cabo Verde,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0795978159186038,0.0876246210880282,0.0735002946927734
Prevalence,Cabo Verde,Both,20+ years,Anxiety disorders,Percent,2014,0.0351672130697358,0.0448228933358133,0.0275668874945369
Prevalence,Chad,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,5.79276057937e-05,8.15878494392e-05,4.22539751172e-05
Prevalence,Chad,Both,20+ years,Anxiety disorders,Percent,2014,0.0370789439071227,0.0473852091056098,0.0288949490973449
Prevalence,Chad,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0481226847248695,0.0523935137983365,0.0440533544224866
Prevalence,Côte d'Ivoire,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,3.3272505598e-05,4.3483077642e-05,2.48420793159e-05
Prevalence,Benin,Both,20+ years,Depressive disorders,Percent,2014,0.0612238113567178,0.0714446241993292,0.0528981207935393
Prevalence,Côte d'Ivoire,Both,20+ years,Anxiety disorders,Percent,2014,0.0364494496922813,0.0472616307632906,0.028142517555364
Prevalence,Gambia,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,2.6666994887e-05,3.4471888443e-05,1.87960676377e-05
Prevalence,Côte d'Ivoire,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0495852666910647,0.0539411504184547,0.0453615132548729
Prevalence,Gambia,Both,20+ years,Anxiety disorders,Percent,2014,0.0369602811411692,0.0476768177650205,0.0287390949244571
Prevalence,Gambia,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0491229544428382,0.0535778255880723,0.0447123061256617
Prevalence,Burkina Faso,Both,20+ years,Depressive disorders,Percent,2014,0.0642254061836534,0.0746670451690134,0.0559926918704014
Prevalence,Ghana,Both,20+ years,Anxiety disorders,Percent,2014,0.0351248605004364,0.0453648497782062,0.0273501432373277
Prevalence,Cameroon,Both,20+ years,Depressive disorders,Percent,2014,0.0630006236282736,0.0742350228015878,0.0543250669558256
Prevalence,Ghana,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,5.13877151393e-05,6.16903418681e-05,4.2569207299e-05
Prevalence,Cabo Verde,Both,20+ years,Depressive disorders,Percent,2014,0.0719645667911862,0.0837305611682601,0.0628039929466609
Prevalence,Ghana,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0529821819655877,0.0568823662664846,0.0492502662884627
Prevalence,Guinea,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,8.22999989063e-05,0.0001099688875996,6.12961153792e-05
Prevalence,Chad,Both,20+ years,Depressive disorders,Percent,2014,0.0717574171926478,0.0832698462954678,0.0620349617512842
Prevalence,Guinea,Both,20+ years,Anxiety disorders,Percent,2014,0.0369489172691203,0.0472262065267495,0.0287307530576089
Prevalence,Guinea,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0394209705011909,0.042083386532046,0.037128561501753
Prevalence,Guinea-Bissau,Both,20+ years,Anxiety disorders,Percent,2014,0.0358604673352823,0.0467003613177269,0.0276616616034622
Prevalence,Guinea-Bissau,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,6.61992565723e-05,9.05234698573e-05,4.75379618724e-05
Prevalence,Côte d'Ivoire,Both,20+ years,Depressive disorders,Percent,2014,0.052824297728968,0.0622864376546495,0.0454534690408692
Prevalence,Guinea-Bissau,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0534834578026822,0.0583503673207956,0.0490027147416183
Prevalence,Liberia,Both,20+ years,Anxiety disorders,Percent,2014,0.0379602736937028,0.0494722309514311,0.0295549934782544
Prevalence,Liberia,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,4.11058763102e-05,6.31889666498e-05,2.7279924467e-05
Prevalence,Gambia,Both,20+ years,Depressive disorders,Percent,2014,0.0762630138669215,0.0898218536730197,0.0657891522683396
Prevalence,Liberia,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0531719684667983,0.0579408149969745,0.0491622415614822
Prevalence,Mali,Both,20+ years,Anxiety disorders,Percent,2014,0.0330189705008103,0.042593536757717,0.025482309259136
Prevalence,Ghana,Both,20+ years,Depressive disorders,Percent,2014,0.0606873731732639,0.0708572763160704,0.052241368550041
Prevalence,Mali,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,4.38102966439e-05,5.47343803061e-05,3.42972718595e-05
Prevalence,Guinea,Both,20+ years,Depressive disorders,Percent,2014,0.0612469745638227,0.0715974292133029,0.0526226049528654
Prevalence,Mali,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0955115048644721,0.1045301888155208,0.0873981474614162
Prevalence,Mauritania,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,6.27026041357e-05,8.02915899115e-05,4.64666470058e-05
Prevalence,Mauritania,Both,20+ years,Anxiety disorders,Percent,2014,0.0331986493323058,0.0428270605010362,0.026060875325292
Prevalence,Mauritania,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0346246163196676,0.0371585362462458,0.0322509412135008
Prevalence,Niger,Both,20+ years,Anxiety disorders,Percent,2014,0.0345947540568865,0.0444564389493834,0.0267403217342359
Prevalence,Guinea-Bissau,Both,20+ years,Depressive disorders,Percent,2014,0.0606245432200068,0.0722755745538971,0.0516795004166735
Prevalence,Niger,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,3.44256289203e-05,5.83381627453e-05,2.33411205057e-05
Prevalence,Niger,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0456017516160132,0.049434924528252,0.0415527518650662
Prevalence,Nigeria,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,1.26119845048e-05,1.58802753883e-05,9.8880738627e-06
Prevalence,Nigeria,Both,20+ years,Anxiety disorders,Percent,2014,0.0365630887523637,0.0434523931348204,0.030514582633457
Prevalence,Liberia,Both,20+ years,Depressive disorders,Percent,2014,0.0673535930646601,0.0758437392890681,0.0598555137473328
Prevalence,Nigeria,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0339570937838283,0.0373098313253776,0.0305445386458077
Prevalence,Sao Tome and Principe,Both,20+ years,Anxiety disorders,Percent,2014,0.0353561932630493,0.0451827396844939,0.0274553570100388
Prevalence,Sao Tome and Principe,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001510545808577,0.0001946336534242,0.0001152981059938
Prevalence,Mali,Both,20+ years,Depressive disorders,Percent,2014,0.049480760820708,0.0581998274354563,0.0428797764197444
Prevalence,Mauritania,Both,20+ years,Depressive disorders,Percent,2014,0.0516245417743354,0.0606986698556655,0.0445321843348108
Prevalence,Senegal,Both,20+ years,Anxiety disorders,Percent,2014,0.0342274207346845,0.0442717143313388,0.0266911597812002
Prevalence,Sao Tome and Principe,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0565846916101789,0.0614724209887043,0.0519745933081733
Prevalence,Senegal,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,7.37509705588e-05,9.56820330619e-05,5.76918816498e-05
Prevalence,Niger,Both,20+ years,Depressive disorders,Percent,2014,0.0576978652576342,0.0678680438135635,0.0497012266681952
Prevalence,Senegal,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0756104346043384,0.0816115515547632,0.0704632444010903
Prevalence,Nigeria,Both,20+ years,Depressive disorders,Percent,2014,0.0520734487308989,0.059605120235897,0.0465090174271416
Prevalence,Sierra Leone,Both,20+ years,Anxiety disorders,Percent,2014,0.0389676532220086,0.0500457887444008,0.0301736476982225
Prevalence,Sierra Leone,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,5.22354301243e-05,7.17061603691e-05,3.81517124375e-05
Prevalence,Sao Tome and Principe,Both,20+ years,Depressive disorders,Percent,2014,0.0514905816119973,0.0608066796780641,0.0440610903339326
Prevalence,Senegal,Both,20+ years,Depressive disorders,Percent,2014,0.0554173029521028,0.0644023294715357,0.0483981619291367
Prevalence,Sierra Leone,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0482968152959821,0.0529570516763163,0.0441117632355361
Prevalence,Togo,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,6.46171357639e-05,9.06052789215e-05,4.23636497351e-05
Prevalence,Togo,Both,20+ years,Anxiety disorders,Percent,2014,0.0386085421708222,0.0492998261205615,0.0296770905000847
Prevalence,Togo,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0323177676437417,0.0348471621164923,0.0297662678732943
Prevalence,Sierra Leone,Both,20+ years,Depressive disorders,Percent,2014,0.0610861348451046,0.0719559788686969,0.0527149031208864
Prevalence,Togo,Both,20+ years,Depressive disorders,Percent,2014,0.0621205997662128,0.0726627345505253,0.0533707582468752
Prevalence,American Samoa,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0003624283307333,0.0004218114980374,0.0003151976511357
Prevalence,American Samoa,Both,20+ years,Depressive disorders,Percent,2014,0.0381691362855598,0.0452330947041453,0.0326307742318554
Prevalence,American Samoa,Both,20+ years,Anxiety disorders,Percent,2014,0.0445912219719714,0.0553120183321054,0.0354385357161526
Prevalence,Bermuda,Both,20+ years,Depressive disorders,Percent,2014,0.0469236181750971,0.0538820652640514,0.0410697240982303
Prevalence,American Samoa,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.3000528172001974,0.3295081306904087,0.2760961866993592
Prevalence,Cook Islands,Both,20+ years,Depressive disorders,Percent,2014,0.0470348685244131,0.0558901649099476,0.039242553392388
Prevalence,Bermuda,Both,20+ years,Anxiety disorders,Percent,2014,0.053853002278421,0.0668954310000488,0.0430047056060667
Prevalence,Cook Islands,Both,20+ years,Anxiety disorders,Percent,2014,0.0452958160779115,0.0559790624046515,0.0363385544105299
Prevalence,Bermuda,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.001088902528678,0.0012462641463315,0.0009574219070323
Prevalence,Cook Islands,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.000537098524717,0.0006290086380762,0.0004549287392422
Prevalence,Greenland,Both,20+ years,Depressive disorders,Percent,2014,0.0839576359147728,0.095656534276753,0.0730500408384983
Prevalence,Bermuda,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0998274664697824,0.1076319757909983,0.0909978600726963
Prevalence,Cook Islands,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.2992881433006118,0.3174739458847701,0.2807376588229588
Prevalence,Greenland,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0012386990210013,0.0014293836487366,0.0010611069069643
Prevalence,Greenland,Both,20+ years,Anxiety disorders,Percent,2014,0.0640647360866464,0.0797434332851473,0.050237496384043
Prevalence,Guam,Both,20+ years,Anxiety disorders,Percent,2014,0.0446836445662418,0.0554050197562593,0.0358061302144676
Prevalence,Greenland,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0360502878301373,0.039717967221111,0.0325773504610812
Prevalence,Guam,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0005272856857264,0.0005783220216184,0.000481393262847
Prevalence,Guam,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1158320735664949,0.1264856415083166,0.1070164211992879
Prevalence,Guam,Both,20+ years,Depressive disorders,Percent,2014,0.0460562414547397,0.0534360552774156,0.0400150241216901
Prevalence,Monaco,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0033048146133907,0.0039440977752221,0.0027640373554621
Prevalence,Nauru,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0003867182463075,0.0005202441621021,0.000198298025122
Prevalence,Monaco,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0689301818438347,0.0767811163618332,0.0617436643426994
Prevalence,Monaco,Both,20+ years,Depressive disorders,Percent,2014,0.0593098174778361,0.0705873604692819,0.0496633041152758
Prevalence,Nauru,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1832599659421688,0.1955933044627082,0.1720782513471009
Prevalence,Nauru,Both,20+ years,Anxiety disorders,Percent,2014,0.0447142236253913,0.0565210723956244,0.0348454152045492
Prevalence,Monaco,Both,20+ years,Anxiety disorders,Percent,2014,0.0604249473656724,0.0742484865080237,0.0488024503249091
Prevalence,Niue,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0004929542487659,0.0006305421921044,0.0003755380162742
Prevalence,Nauru,Both,20+ years,Depressive disorders,Percent,2014,0.0447058381587333,0.0546382097049288,0.0372484228084498
Prevalence,Niue,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.273341856489442,0.2955148529594287,0.2535479427347678
Prevalence,Northern Mariana Islands,Both,20+ years,Anxiety disorders,Percent,2014,0.0444778138729964,0.0549448454580854,0.0349907017981185
Prevalence,Niue,Both,20+ years,Depressive disorders,Percent,2014,0.0468712151801967,0.0555744988100126,0.0391696582519794
Prevalence,Northern Mariana Islands,Both,20+ years,Depressive disorders,Percent,2014,0.0411972369207916,0.049102302787667,0.0349265377855891
Prevalence,Palau,Both,20+ years,Anxiety disorders,Percent,2014,0.0437899503826169,0.0545769011125435,0.0346174036114906
Prevalence,Niue,Both,20+ years,Anxiety disorders,Percent,2014,0.0450189566703721,0.0557756227050317,0.0360356425825003
Prevalence,Northern Mariana Islands,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1304839318946952,0.1425660905549425,0.1187647435912657
Prevalence,Northern Mariana Islands,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.000498984804536,0.0005923771653363,0.0004010291894237
Prevalence,Palau,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.000645885270449,0.0008076599500656,0.0005183916837276
Prevalence,Puerto Rico,Both,20+ years,Anxiety disorders,Percent,2014,0.0540513981558024,0.0663254672961628,0.0436111642711718
Prevalence,Palau,Both,20+ years,Depressive disorders,Percent,2014,0.0463123011853681,0.0552757172707409,0.0383148805221368
Prevalence,Saint Kitts and Nevis,Both,20+ years,Anxiety disorders,Percent,2014,0.0545388096411688,0.0686523629044406,0.0433881612785947
Prevalence,Puerto Rico,Both,20+ years,Depressive disorders,Percent,2014,0.040658872518232,0.0461761047156167,0.0358326824871296
Prevalence,Puerto Rico,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0004101044692641,0.0004412335831982,0.0003770102122831
Prevalence,Saint Kitts and Nevis,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.000142954673521,0.0001591561499957,0.0001266456296629
Prevalence,Puerto Rico,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.20379555683557,0.2178402829675675,0.189274675963242
Prevalence,Saint Kitts and Nevis,Both,20+ years,Depressive disorders,Percent,2014,0.0562376857547182,0.0689807636626413,0.0463423188988147
Prevalence,San Marino,Both,20+ years,Anxiety disorders,Percent,2014,0.0615758052490064,0.0760813877642474,0.0495524137556439
Prevalence,Saint Kitts and Nevis,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1300057866683923,0.1408243563036232,0.1180309576993717
Prevalence,Palau,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.2346959759700964,0.2488694371339292,0.2220779073775657
Prevalence,San Marino,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0013011054934375,0.0015434788129489,0.0010695614457974
Prevalence,San Marino,Both,20+ years,Depressive disorders,Percent,2014,0.0602031924311914,0.0721107799475553,0.0503204638337333
Prevalence,San Marino,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0706369158798425,0.0779762304135559,0.0640012473575329
Prevalence,Tokelau,Both,20+ years,Anxiety disorders,Percent,2014,0.0449892654502177,0.0553674411625183,0.036073603256787
Prevalence,Tokelau,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.2571387484962789,0.2776583178307775,0.2385675852108071
Prevalence,Tuvalu,Both,20+ years,Anxiety disorders,Percent,2014,0.0447552414077656,0.0556429668211799,0.0356075325487882
Prevalence,Tuvalu,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0003225052283991,0.0004310896426297,0.0002401134556458
Prevalence,Tokelau,Both,20+ years,Depressive disorders,Percent,2014,0.0461018790973951,0.054505629295967,0.0387790909852895
Prevalence,Tokelau,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0003802079699398,0.0004793442231284,0.000296892659463
Prevalence,Tuvalu,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1425013261865843,0.1551618805869975,0.1309937229313784
Prevalence,United States Virgin Islands,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0004049646834431,0.00049662256814,0.0003263761875733
Prevalence,Tuvalu,Both,20+ years,Depressive disorders,Percent,2014,0.045583801571983,0.0544089480133287,0.0381675345806619
Prevalence,United States Virgin Islands,Both,20+ years,Anxiety disorders,Percent,2014,0.0538497668125121,0.0660517094113671,0.0430859690549759
Prevalence,United States Virgin Islands,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.2514652751906629,0.2732023788229928,0.2318770275819037
Prevalence,United States Virgin Islands,Both,20+ years,Depressive disorders,Percent,2014,0.0482495651009724,0.0554738487897691,0.0420177409845264
Prevalence,South Sudan,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,5.8164029256e-05,8.35890080104e-05,3.93901587476e-05
Prevalence,South Sudan,Both,20+ years,Anxiety disorders,Percent,2014,0.0561429911571625,0.073351118109014,0.0426127379524745
Prevalence,South Sudan,Both,20+ years,Depressive disorders,Percent,2014,0.0638760089517776,0.0755801033353654,0.0550417732254088
Prevalence,South Sudan,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0220667232539482,0.0242872880593933,0.0200551023246528
Prevalence,Sudan,Both,20+ years,Anxiety disorders,Percent,2014,0.0599795589410795,0.077680549971273,0.0463128570466365
Prevalence,Sudan,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,7.88941154547e-05,0.0001125782075601,5.33769639783e-05
Prevalence,Sudan,Both,20+ years,Depressive disorders,Percent,2014,0.0628187375494923,0.075732133640421,0.0534006912773096
Prevalence,Sudan,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0717742451571181,0.0775954764095541,0.0661196252354937
