country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
Slovenia,SVN,Europe,2107180,deaths,1,2020-36,0.4745679059216583,134,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,3,2020-37,1.8982716236866333,137,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,8,2020-38,5.220246965138242,145,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,10,2020-39,8.54222230658985,155,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,7,2020-40,8.067654400668191,162,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,17,2020-41,11.3896297421198,179,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,34,2020-42,24.202963202004575,213,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,76,2020-43,52.202469651382415,289,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,153,2020-44,108.67605045605976,442,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,204,2020-45,169.42074241403202,646,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,270,2020-46,224.94518740686604,916,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,291,2020-47,266.23259522205035,1207,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,362,2020-48,309.8928425668429,1569,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,404,2020-49,363.5190159359903,1973,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,353,2020-50,359.24790478269534,2326,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,298,2020-51,308.9437067549996,2624,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,257,2020-52,263.38518778652036,2881,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,248,2020-53,239.65679249043745,3129,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,201,2021-01,213.0809897588246,3330,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,191,2021-02,186.03061912129007,3521,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,187,2021-03,179.38666843838683,3708,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,149,2021-04,159.4548163896772,3857,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,119,2021-05,127.18419878700443,3976,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,91,2021-06,99.65926024354825,4067,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,41,2021-07,62.6429635816589,4108,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,66,2021-08,50.77876593361744,4174,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,38,2021-09,49.35506221585246,4212,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,46,2021-10,39.8637040974193,4258,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,49,2021-11,45.08395106255754,4307,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,53,2021-12,48.40592640400915,4360,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,61,2021-13,54.10074127506905,4421,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,44,2021-14,49.82963012177412,4465,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,46,2021-15,42.711111532949246,4511,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,55,2021-16,47.93135849808749,4566,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,52,2021-17,50.77876593361744,4618,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,31,2021-18,39.38913619149764,4649,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,29,2021-19,28.4740743552995,4678,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,19,2021-20,22.7792594842396,4697,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,19,2021-21,18.03358042502302,4716,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,14,2021-22,15.660740895414724,4730,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,20,2021-23,16.135308801336382,4750,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,9,2021-24,13.762469271728092,4759,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,6,2021-25,7.118518588824875,4765,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,1,2021-26,3.3219753414516084,4766,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,8,2021-27,4.271111153294925,4774,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,0,2021-28,3.7965432473732665,4774,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,1,2021-29,0.4745679059216583,4775,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,1,2021-30,0.9491358118433166,4776,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,1,2021-31,0.9491358118433166,4777,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,0,2021-32,0.4745679059216583,4777,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,9,2021-33,4.271111153294925,4786,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,10,2021-34,9.01679021251151,4796,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,8,2021-35,8.54222230658985,4804,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,21,2021-36,13.762469271728092,4825,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,36,2021-37,27.050370637534524,4861,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,45,2021-38,38.44000037965432,4906,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,54,2021-39,46.98222268624418,4960,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,50,2021-40,49.35506221585246,5010,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,35,2021-41,40.33827200334096,5045,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,52,2021-42,41.287407815184274,5097,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,75,2021-43,60.270124052050605,5172,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,104,2021-44,84.94765515997685,5276,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,128,2021-45,110.09975417382473,5404,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,142,2021-46,128.13333459884774,5546,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,148,2021-47,137.6246927172809,5694,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,135,2021-48,134.3027173758293,5829,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,114,2021-49,118.16740857449292,5943,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,85,2021-50,94.43901327841,6028,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,61,2021-51,69.28691426456211,6089,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,64,2021-52,59.32098824020729,6153,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,57,2022-01,57.42271661652066,6210,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,51,2022-02,51.2533338395391,6261,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,84,2022-03,64.06666729942387,6345,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,119,2022-04,96.33728490209664,6464,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,173,2022-05,138.57382852912423,6637,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,167,2022-06,161.35308801336384,6804,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,185,2022-07,167.04790288442373,6989,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,151,2022-08,159.4548163896772,7140,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,101,2022-09,119.5911122922579,7241,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,80,2022-10,85.89679097182015,7321,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,64,2022-11,68.3377784527188,7385,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,50,2022-12,54.10074127506905,7435,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,60,2022-13,52.202469651382415,7495,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,56,2022-14,55.04987708691237,7551,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,51,2022-15,50.77876593361744,7602,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,55,2022-16,50.30419802769578,7657,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,40,2022-17,45.08395106255754,7697,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,42,2022-18,38.91456828557598,7739,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,31,2022-19,34.64345713228106,7770,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,18,2022-20,23.25382739016126,7788,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,11,2022-21,13.762469271728092,7799,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,13,2022-22,11.3896297421198,7812,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,9,2022-23,10.440493930276483,7821,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,7,2022-24,7.593086494746533,7828,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,4,2022-25,5.220246965138242,7832,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,11,2022-26,7.118518588824875,7843,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,20,2022-27,14.711605083571408,7863,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,24,2022-28,20.880987860552967,7887,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,53,2022-29,36.54172875596769,7940,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,47,2022-30,47.45679059216583,7987,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,50,2022-31,46.03308687440086,8037,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,51,2022-32,47.93135849808749,8088,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,34,2022-33,40.33827200334096,8122,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,41,2022-34,35.59259294412438,8163,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,28,2022-35,32.745185508594425,8191,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,23,2022-36,24.202963202004575,8214,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,33,2022-37,26.575802731612868,8247,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,21,2022-38,25.62666691976955,8268,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,37,2022-39,27.524938543456184,8305,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,49,2022-40,40.812839909262614,8354,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,49,2022-41,46.50765478032252,8403,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,49,2022-42,46.50765478032252,8452,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,34,2022-43,39.38913619149764,8486,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,33,2022-44,31.79604969675111,8519,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,22,2022-45,26.101234825691208,8541,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,22,2022-46,20.880987860552967,8563,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,27,2022-47,23.25382739016126,8590,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,34,2022-48,28.94864226122116,8624,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,41,2022-49,35.59259294412438,8665,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,61,2022-50,48.40592640400915,8726,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,75,2022-51,64.54123520534553,8801,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,70,2022-52,68.81234635864045,8871,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,71,2023-01,66.91407473495383,8942,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,52,2023-02,58.37185242836397,8994,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,50,2023-03,48.40592640400915,9044,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,32,2023-04,38.91456828557598,9076,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,11,2023-05,20.406419954631307,9087,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,18,2023-06,13.762469271728092,9105,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,18,2023-07,17.0844446131797,9123,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,25,2023-08,20.406419954631307,9148,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,13,2023-09,18.03358042502302,9161,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,16,2023-10,13.762469271728092,9177,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,23,2023-11,18.508148330944675,9200,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,27,2023-12,23.728395296082915,9227,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,17,2023-13,20.880987860552967,9244,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,32,2023-14,23.25382739016126,9276,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,20,2023-15,24.67753110792623,9296,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,23,2023-16,20.406419954631307,9319,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,20,2023-17,20.406419954631307,9339,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,20,2023-18,18.982716236866334,9359,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,18,2023-19,18.03358042502302,9377,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,7,2023-20,11.864197648041458,9384,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,9,2023-21,7.593086494746533,9393,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,6,2023-22,7.118518588824875,9399,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,7,2023-23,6.169382776981558,9406,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,6,2023-24,6.169382776981558,9412,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,10,2023-25,7.593086494746533,9422,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,2,2023-26,5.6948148710599,9424,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,2,2023-27,1.8982716236866333,9426,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,3,2023-28,2.372839529608292,9429,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,1,2023-29,1.8982716236866333,9430,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,1,2023-30,0.9491358118433166,9431,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,2,2023-31,1.423703717764975,9433,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,1,2023-32,1.423703717764975,9434,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,3,2023-33,1.8982716236866333,9437,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,0,2023-34,1.423703717764975,9437,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,3,2023-35,1.423703717764975,9440,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,2,2023-36,2.372839529608292,9442,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,7,2023-37,4.271111153294925,9449,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,4,2023-38,5.220246965138242,9453,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,8,2023-39,5.6948148710599,9461,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,9,2023-40,8.067654400668191,9470,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,21,2023-41,14.23703717764975,9491,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,24,2023-42,21.355555766474623,9515,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,17,2023-43,19.45728414278799,9532,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,23,2023-44,18.982716236866334,9555,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,26,2023-45,23.25382739016126,9581,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,22,2023-46,22.7792594842396,9603,TESSy COVID-19,
Slovenia,SVN,Europe,2107180,deaths,2,2023-47,11.3896297421198,9605,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,NA,2020-01,NA,NA,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,NA,2020-02,NA,NA,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,2,2020-03,NA,2,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,1,2020-04,0.006324724911887622,3,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,2,2020-05,0.006324724911887622,5,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,2,2020-06,0.008432966549183496,7,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,4,2020-07,0.012649449823775244,11,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,8,2020-08,0.02529889964755049,19,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,129,2020-09,0.28882910430953473,148,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,1423,2020-10,3.2719910210831964,1571,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,11603,2020-11,27.461955567416055,13174,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,36346,2020-12,101.08807826669987,49520,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,59344,2020-13,201.73764227284218,108864,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,44403,2020-14,218.72374514453503,153267,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,30585,2020-15,158.09282389754298,183852,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,21250,2020-16,109.28070526923163,205102,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,14574,2020-17,75.52564841448739,219676,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,8099,2020-18,47.80016264240935,227775,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,5624,2020-19,28.93139998861128,233399,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,5398,2020-20,23.237039326275124,238797,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,4394,2020-21,20.643902112401197,243191,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,3818,2020-22,17.312880325473717,247009,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,3029,2020-23,14.435130490564848,250038,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,2360,2020-24,11.361314183387465,252398,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,2209,2020-25,9.632556040804849,254607,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,2353,2020-26,9.617798349343778,256960,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,2806,2020-27,10.876418606809414,259766,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,4866,2020-28,16.174429841333946,264632,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,10235,2020-29,31.83655696480499,274867,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,14507,2020-30,52.162114589974514,289374,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,20321,2020-31,73.4258397437407,309695,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,28301,2020-32,102.50692488859998,337996,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,40123,2020-33,144.25432579033287,378119,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,52062,2020-34,194.34825533412015,430181,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,61080,2020-35,238.53067532692978,491261,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,65500,2020-36,266.86122644891174,556761,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,74073,2020-37,294.253610042297,630834,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,80808,2020-38,326.5265730260223,711642,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,72474,2020-39,323.15549464798613,784116,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,65133,2020-40,290.1088069833733,849249,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,77797,2020-41,301.3309772186993,927046,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,91151,2020-42,356.18320813786335,1018197,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,135288,2020-43,477.3881281076404,1153485,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,144877,2020-44,590.6555183129985,1298362,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,133375,2020-45,586.6224520608515,1431737,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,112091,2020-46,517.501641740469,1543828,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,81232,2020-47,407.57159804695027,1625060,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,58537,2020-48,294.666825403207,1683597,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,50703,2020-49,230.30431645820127,1734300,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,50685,2020-50,213.75040312215407,1784985,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,68392,2020-51,251.04308944428078,1853377,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,66172,2020-52,283.69342768108197,1919549,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,98951,2020-53,348.1191838752066,2018500,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,160591,2021-01,547.1772510270457,2179091,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,234083,2021-02,832.0681599581118,2413174,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,244667,2021-03,1009.3206838553997,2657841,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,202047,2021-04,941.781054762989,2859888,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,130543,2021-05,701.18008614823475,2990431,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,75699,2021-06,434.80797175917564,3066130,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,50400,2021-07,265.8471622213724,3116530,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,38936,2021-08,188.3418749094642,3155466,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,33692,2021-09,153.11737363352475,3189158,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,32524,2021-10,139.5993282551836,3221682,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,34096,2021-11,140.45105787665113,3255778,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,42834,2021-12,162.1870291571716,3298612,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,43342,2021-13,181.67983133560924,3341954,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,60150,2021-14,218.1861435270246,3402104,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,58926,2021-15,251.04098120264348,3461030,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,57972,2021-16,246.4492309166131,3519002,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,52880,2021-17,233.70280197752223,3571882,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,41911,2021-18,199.8423330409132,3613793,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,34703,2021-19,161.52082479978608,3648496,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,32321,2021-20,141.30278749811865,3680817,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,30781,2021-21,133.03426379664424,3711598,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,28289,2021-22,124.53383351506727,3739887,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,24345,2021-23,110.96519033743103,3764232,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,23600,2021-24,101.07964530015067,3787832,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,29773,2021-25,112.52318090739269,3817605,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,78950,2021-26,229.21435553171932,3896555,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,135337,2021-27,451.76877573122096,4031892,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,176564,2021-28,657.5626749142203,4208456,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,185713,2021-29,763.7674556346374,4394169,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,157658,2021-30,723.9090392399215,4551827,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,119244,2021-31,583.7763258505021,4671071,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,90657,2021-32,442.52202791004123,4761728,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,68431,2021-33,335.395945594126,4830159,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,51814,2021-34,253.50551567664237,4881973,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,34174,2021-35,181.2834819077976,4916147,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,23147,2021-36,120.84651889143679,4939294,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,17787,2021-37,86.2987631810693,4957081,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,14420,2021-38,67.90013841238822,4971501,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,12085,2021-39,55.87894459652714,4983586,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,10316,2021-40,47.226720917064874,4993902,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,10582,2021-41,44.058033736209175,5004484,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,12402,2021-42,48.45582579160837,5016886,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,13400,2021-43,54.39685072550814,5030286,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,16049,2021-44,62.085607976726195,5046335,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,25438,2021-45,87.46462080649393,5071773,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,40613,2021-46,139.25146838502977,5112386,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,59198,2021-47,210.42570606013848,5171584,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,89893,2021-48,314.31985394607915,5261477,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,116016,2021-49,434.10592729395614,5377493,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,231599,2021-50,732.8564167486053,5609092,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,491046,2021-51,1523.5102779836768,6100138,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,793378,2021-52,2707.8761567421157,6893516,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,892500,2022-01,3554.2381950010936,7786016,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,956506,2022-02,3898.1514368098947,8742522,TESSy COVID-19,
Spain,ESP,Europe,47432893,cases,847389,2022-03,3803.0465483098405,9589911,TESSy COVID-19,
